idx,p6,p12,p7,p1,p3,p2,p8,p9,ok,step_height,step_length,stable_pairs,longest_streak,mean_y,std_y
368475,41.3,-36,62.9,15,43.5,50,37.7,41.4,1,28.8414,73.8642,7,2.571701e+01,-88.3838,7.62594
212261,37.3,-38,59.9,16,43.5,50,37.7,39.4,1,31.5902,71.4556,10,2.803313e+01,-84.25,7.62664
304745,41.3,-37,63.9,15,41.5,50,38.7,40.4,1,27.9942,71.8019,7,2.535387e+01,-88.6052,7.6273
227401,37.3,-40,60.9,17,42.5,50,38.7,39.4,1,32.8595,72.4036,16,3.748286e+01,-83.9138,7.62731
66476,37.3,-40,63.9,14,40.5,49,38.7,37.4,1,28.3953,59.4839,10,2.956167e+01,-85.7003,7.62769
290224,40.3,-36,62.9,14,43.5,50,37.7,40.4,1,27.7886,68.2745,7,2.768729e+01,-88.1333,7.6279
365224,40.3,-36,62.9,14,43.5,49,37.7,41.4,1,27.756,68.5224,7,2.739209e+01,-88.199,7.62811
233090,41.3,-38,62.9,17,41.5,52,38.7,39.4,1,34.2079,78.9739,10,2.759790e+01,-87.1559,7.62921
346776,37.3,-40,60.9,17,43.5,48,36.7,41.4,1,32.0745,72.4565,17,3.590814e+01,-83.8587,7.62939
298064,40.3,-38,61.9,17,40.5,48,38.7,40.4,1,32.7046,78.5828,9,2.669420e+01,-86.2488,7.62964
286788,39.3,-38,60.9,17,42.5,49,37.7,40.4,1,32.6674,77.7365,11,3.039242e+01,-85.2241,7.6303
157168,39.3,-37,60.9,15,40.5,48,34.7,39.4,1,27.7081,69.1806,10,2.692888e+01,-86.1161,7.63062
339828,39.3,-40,62.9,16,42.5,51,35.7,41.4,1,28.2094,68.7237,11,2.520636e+01,-86.2897,7.63079
368495,41.3,-37,63.9,15,43.5,50,37.7,41.4,1,28.4795,72.0734,8,3.222228e+01,-88.5044,7.63128
141756,37.3,-39,59.9,17,40.5,48,38.7,38.4,1,33.7006,74.0155,11,2.900139e+01,-83.6098,7.63146
226728,39.3,-40,63.9,16,41.5,50,38.7,39.4,1,30.5012,69.5987,13,3.602997e+01,-86.3787,7.63251
380857,38.3,-39,63.9,14,43.5,49,38.7,41.4,1,27.6566,62.4737,11,3.009892e+01,-86.7552,7.63253
25852,38.3,-40,63.9,14,40.5,51,35.7,37.4,1,26.5581,58.9973,12,2.733263e+01,-86.3924,7.63289
287161,37.3,-38,60.9,15,43.5,49,37.7,40.4,1,29.9667,67.2743,9,2.640094e+01,-85.0577,7.63301
172302,38.3,-40,61.9,16,39.5,48,35.7,39.4,1,28.4362,67.8613,9,2.577329e+01,-85.0649,7.63396
309088,39.3,-38,62.9,15,43.5,51,38.7,40.4,1,29.1081,68.8732,9,3.019777e+01,-86.9403,7.63546
115046,37.3,-36,60.9,13,43.5,49,36.7,38.4,1,27.9054,60.9492,7,2.543970e+01,-85.8221,7.6361
116058,39.3,-39,61.9,16,39.5,50,36.7,38.4,1,28.5541,70.2153,8,2.656910e+01,-85.8921,7.6361
215552,38.3,-40,61.9,17,43.5,51,37.7,39.4,1,32.8078,73.1008,15,3.930011e+01,-84.5781,7.63685
376828,39.3,-40,62.9,17,41.5,48,38.7,41.4,1,31.8009,74.1927,16,3.654317e+01,-85.8053,7.63791
186777,38.3,-40,60.9,17,42.5,52,35.7,39.4,1,29.8854,72.1754,8,2.684349e+01,-84.2539,7.63805
212087,38.3,-38,62.9,14,43.5,50,37.7,39.4,1,28.2996,63.4283,9,3.081367e+01,-86.4716,7.63812
286708,39.3,-39,62.9,16,42.5,49,37.7,40.4,1,30.7055,71.3173,13,3.678894e+01,-86.1768,7.63812
211973,39.3,-36,62.9,13,43.5,50,37.7,39.4,1,26.9689,62.7159,7,2.578659e+01,-87.7716,7.63821
225610,41.3,-39,63.9,17,39.5,50,38.7,39.4,1,33.4379,76.925,10,2.733889e+01,-87.2975,7.63826
361688,39.3,-38,61.9,16,42.5,48,37.7,41.4,1,30.7164,73.2744,9,2.866480e+01,-86.1625,7.63895
362107,38.3,-39,63.9,14,43.5,48,37.7,41.4,1,27.8933,62.3161,11,3.063334e+01,-86.6475,7.63988
129593,39.3,-37,62.9,14,41.5,49,37.7,38.4,1,28.1038,65.3848,8,2.736410e+01,-87.2015,7.64012
365452,38.3,-40,62.9,16,43.5,49,37.7,41.4,1,30.4301,69.2325,14,3.462335e+01,-85.5609,7.64024
144927,38.3,-40,61.9,17,40.5,49,38.7,38.4,1,33.4962,72.9971,13,3.594689e+01,-84.6308,7.64044
383994,40.3,-37,63.9,14,43.5,50,38.7,41.4,1,27.3007,67.0023,8,2.930310e+01,-88.3974,7.64105
267938,39.3,-38,61.9,16,42.5,48,36.7,40.4,1,31.1737,73.0217,11,3.322165e+01,-85.8446,7.64131
210995,41.3,-37,63.9,15,41.5,50,37.7,39.4,1,28.3338,71.4502,9,2.989442e+01,-88.36,7.6418
271762,38.3,-38,59.9,17,43.5,49,36.7,40.4,1,32.7534,76.806,11,3.011887e+01,-84.1997,7.64211
283531,37.3,-39,60.9,16,42.5,48,37.7,40.4,1,31.1806,69.8515,12,3.295228e+01,-84.4743,7.64213
215418,39.3,-37,60.9,16,43.5,51,37.7,39.4,1,31.4185,74.8793,9,2.594702e+01,-85.8081,7.64255
77201,37.3,-40,62.9,15,42.5,52,38.7,37.4,1,29.9369,63.6842,12,3.138503e+01,-85.1677,7.64266
76987,38.3,-38,63.9,13,42.5,52,38.7,37.4,1,26.56,58.6589,8,2.711297e+01,-87.0303,7.64278
271474,40.3,-36,62.9,14,43.5,49,36.7,40.4,1,28.0978,68.084,8,3.129245e+01,-87.974,7.64303
297964,40.3,-38,62.9,16,40.5,48,38.7,40.4,1,30.5638,73.9153,9,2.949240e+01,-87.0703,7.64326
365338,39.3,-38,62.9,15,43.5,49,37.7,41.4,1,29.1009,68.9428,11,3.442067e+01,-86.8804,7.64364
113001,37.3,-40,59.9,17,39.5,49,36.7,38.4,1,30.0943,71.2651,8,2.609100e+01,-83.4177,7.64373
76177,38.3,-40,61.9,17,40.5,52,38.7,37.4,1,29.0681,72.3091,11,2.579570e+01,-84.5771,7.64399
161006,37.3,-39,59.9,16,41.5,49,34.7,39.4,1,28.8524,68.7078,9,2.605573e+01,-83.8823,7.64441
189667,38.3,-37,60.9,15,42.5,48,36.7,39.4,1,30.1055,69.2756,10,2.839684e+01,-85.5505,7.64442
282750,41.3,-36,63.9,14,41.5,48,37.7,40.4,1,27.3556,68.9251,7,2.836824e+01,-88.999,7.64568
193317,38.3,-37,61.9,14,43.5,49,36.7,39.4,1,28.6983,64.7981,9,2.973492e+01,-86.2538,7.6457
36416,37.3,-37,60.9,14,42.5,49,36.7,37.4,1,29.2137,63.6361,11,3.015049e+01,-85.2034,7.6461
286973,39.3,-36,62.9,13,43.5,49,37.7,40.4,1,26.9936,62.9321,8,2.819755e+01,-87.8191,7.64661
220226,37.3,-40,63.9,14,41.5,48,38.7,39.4,1,28.3805,59.8973,10,2.969499e+01,-85.7844,7.64689
384088,39.3,-38,62.9,15,43.5,50,38.7,41.4,1,29.1034,69.098,9,2.981961e+01,-87.0004,7.6469
82074,40.3,-36,61.9,14,40.5,49,34.7,38.4,1,26.6898,66.8342,11,2.674409e+01,-87.5612,7.64705
118511,37.3,-38,59.9,16,43.5,50,36.7,38.4,1,31.8927,71.1993,12,3.264789e+01,-83.9305,7.6484
148243,39.3,-37,63.9,13,41.5,50,38.7,38.4,1,26.3537,60.9817,7,2.535876e+01,-87.9014,7.65014
264734,40.3,-39,63.9,15,42.5,52,35.7,40.4,1,27.3049,66.6121,10,2.528146e+01,-87.6676,7.65054
384108,39.3,-39,63.9,15,43.5,50,38.7,41.4,1,28.6937,67.4897,12,3.296154e+01,-87.0912,7.65068
85826,37.3,-40,62.9,14,41.5,50,34.7,38.4,1,26.7437,58.392,12,2.688449e+01,-85.4296,7.65074
107377,38.3,-40,59.9,17,40.5,52,35.7,38.4,1,28.7806,71.6789,8,2.805561e+01,-84.0137,7.65103
208551,37.3,-40,61.9,16,42.5,49,37.7,39.4,1,31.3053,68.0468,14,3.581212e+01,-84.4812,7.65147
133651,37.3,-40,60.9,17,42.5,50,37.7,38.4,1,33.3834,72.1735,15,3.785553e+01,-83.5871,7.65282
272953,39.3,-40,62.9,16,40.5,50,36.7,40.4,1,28.3891,68.6632,11,2.525791e+01,-86.2909,7.65333
287107,38.3,-39,63.9,14,43.5,49,37.7,40.4,1,28.1385,62.1135,10,2.747152e+01,-86.5764,7.65353
152087,38.3,-38,62.9,14,42.5,51,38.7,38.4,1,28.2242,63.309,9,2.867717e+01,-86.5379,7.65356
156131,37.3,-39,59.9,17,43.5,52,38.7,38.4,1,33.8719,74.0712,11,2.867473e+01,-83.6634,7.65413
155931,37.3,-39,61.9,15,43.5,52,38.7,38.4,1,30.0179,65.4352,10,2.905957e+01,-85.135,7.65491
305743,39.3,-37,63.9,13,43.5,50,38.7,40.4,1,26.5998,61.5222,9,2.908365e+01,-87.9659,7.65644
212067,38.3,-37,61.9,14,43.5,50,37.7,39.4,1,28.5994,64.9794,8,2.635544e+01,-86.3864,7.6565
301828,39.3,-40,62.9,17,41.5,49,38.7,40.4,1,32.326,74.0598,15,3.902806e+01,-85.7036,7.65669
137067,38.3,-37,61.9,14,43.5,51,37.7,38.4,1,28.6477,64.7472,8,2.666847e+01,-86.3216,7.65679
155238,39.3,-38,63.9,14,42.5,52,38.7,38.4,1,27.3929,63.8995,8,2.639297e+01,-87.4527,7.65722
44802,38.3,-40,61.9,16,40.5,52,36.7,37.4,1,28.6722,67.7634,9,2.589206e+01,-85.0706,7.65728
289825,41.3,-36,61.9,16,42.5,50,37.7,40.4,1,30.9551,78.5573,9,2.731720e+01,-87.4465,7.65752
290244,40.3,-37,63.9,14,43.5,50,37.7,40.4,1,27.6469,66.6103,8,2.844789e+01,-88.2074,7.65792
223477,38.3,-40,63.9,15,41.5,49,38.7,39.4,1,29.3969,64.7611,11,3.279121e+01,-86.1317,7.65887
230931,37.3,-39,61.9,15,43.5,51,38.7,39.4,1,29.9139,65.6473,11,3.095457e+01,-85.1961,7.65924
220206,37.3,-39,62.9,14,41.5,48,38.7,39.4,1,28.5293,61.3322,11,3.056299e+01,-85.7387,7.65932
140863,39.3,-38,63.9,14,39.5,48,38.7,38.4,1,27.4763,63.8197,8,2.666086e+01,-87.4118,7.65937
151209,40.3,-39,62.9,17,40.5,51,38.7,38.4,1,35.2329,76.1758,11,3.130388e+01,-86.3372,7.65949
132744,40.3,-37,63.9,14,41.5,50,37.7,38.4,1,27.3916,65.9795,8,2.793167e+01,-88.1034,7.65987
43397,38.3,-36,59.9,15,43.5,51,36.7,37.4,1,30.6604,70.7978,11,2.986217e+01,-85.1866,7.66043
212181,37.3,-39,61.9,15,43.5,50,37.7,39.4,1,29.9505,65.4824,12,3.316350e+01,-85.0717,7.66137
379865,41.3,-38,63.9,16,41.5,49,38.7,41.4,1,29.9436,74.8465,9,2.963980e+01,-88.0386,7.66192
215338,39.3,-38,62.9,15,43.5,51,37.7,39.4,1,29.5226,68.4627,10,3.109434e+01,-86.709,7.66198
51023,39.3,-36,59.9,16,40.5,49,37.7,37.4,1,32.4459,76.3095,10,2.738877e+01,-85.3888,7.66282
62826,37.3,-40,62.9,15,39.5,48,38.7,37.4,1,30.2222,63.5697,12,3.191070e+01,-85.0974,7.6629
317234,40.3,-39,63.9,15,41.5,49,34.7,41.4,1,27.5013,66.6288,11,2.559888e+01,-87.5558,7.66338
365358,39.3,-39,63.9,15,43.5,49,37.7,41.4,1,28.975,67.3186,11,3.418544e+01,-86.9514,7.66339
125943,39.3,-37,61.9,15,40.5,48,37.7,38.4,1,29.881,69.8881,10,2.913938e+01,-86.4793,7.66405
312339,40.3,-38,62.9,16,43.5,52,38.7,40.4,1,30.6361,73.958,9,2.919813e+01,-87.1103,7.66473
290358,39.3,-39,63.9,15,43.5,50,37.7,40.4,1,29.2053,67.0973,11,3.494506e+01,-86.8674,7.66487
69607,38.3,-39,63.9,14,40.5,50,38.7,37.4,1,27.8223,61.4657,9,2.867641e+01,-86.5579,7.66545
298249,40.3,-36,63.9,13,41.5,48,38.7,40.4,1,26.4322,63.7177,7,2.587830e+01,-88.797,7.66581
215518,39.3,-37,59.9,17,43.5,51,37.7,39.4,1,33.6037,79.5483,10,2.707047e+01,-84.8979,7.66628
29682,38.3,-39,61.9,15,41.5,52,35.7,37.4,1,27.5795,65.003,11,2.549417e+01,-85.5389,7.6674
189781,37.3,-39,60.9,16,42.5,48,36.7,39.4,1,31.6503,69.5383,13,3.435950e+01,-84.1791,7.66789
239163,39.3,-38,60.9,16,41.5,49,34.7,40.4,1,28.8913,72.0625,9,2.745848e+01,-85.5337,7.66851
201110,41.3,-39,63.9,16,40.5,52,36.7,39.4,1,28.0695,71.7859,11,2.727426e+01,-87.788,7.67014
387359,40.3,-39,63.9,16,43.5,51,38.7,41.4,1,30.0269,72.4689,13,3.690335e+01,-87.3115,7.67108
383729,40.3,-40,63.9,17,42.5,50,38.7,41.4,1,31.6719,74.9779,16,3.733547e+01,-86.6751,7.67185
271568,39.3,-37,61.9,15,43.5,49,36.7,40.4,1,29.8377,70.1766,10,3.188923e+01,-86.5136,7.67196
349839,40.3,-38,62.9,16,43.5,49,36.7,41.4,1,30.8317,73.9452,12,3.637302e+01,-86.8092,7.6729
230358,39.3,-39,63.9,15,42.5,51,38.7,39.4,1,29.0804,66.9867,10,3.253305e+01,-86.9624,7.67295
141556,37.3,-39,61.9,15,40.5,48,38.7,38.4,1,30.1984,65.3401,11,2.942741e+01,-85.0821,7.67354
193297,38.3,-36,60.9,14,43.5,49,36.7,39.4,1,28.99,66.4091,8,2.731018e+01,-86.1479,7.67389
193411,37.3,-38,60.9,15,43.5,49,36.7,39.4,1,30.275,66.8465,11,3.024656e+01,-84.82,7.67408
22881,37.3,-39,59.9,16,40.5,50,35.7,37.4,1,29.1856,68.6353,8,2.652638e+01,-83.7643,7.6742
218589,40.3,-38,62.9,16,43.5,52,37.7,39.4,1,31.0837,73.7133,11,3.378011e+01,-86.8141,7.67459
279854,40.3,-40,63.9,16,41.5,52,36.7,40.4,1,28.2386,69.433,11,2.573978e+01,-87.1931,7.67464
62381,37.3,-39,59.9,17,43.5,52,37.7,37.4,1,34.1477,73.8242,13,3.358830e+01,-83.3077,7.67521
227301,37.3,-40,61.9,16,42.5,50,38.7,39.4,1,31.3264,68.2253,14,3.499372e+01,-84.6312,7.67535
290338,39.3,-38,62.9,15,43.5,50,37.7,40.4,1,29.4452,68.6995,10,3.320391e+01,-86.7864,7.67591
140318,39.3,-37,61.9,15,43.5,52,37.7,38.4,1,29.9009,69.9242,10,2.886198e+01,-86.5122,7.67601
384202,38.3,-40,62.9,16,43.5,50,38.7,41.4,1,30.5596,69.3913,14,3.387206e+01,-85.6829,7.67649
207844,40.3,-37,62.9,15,41.5,49,37.7,39.4,1,29.4111,70.7985,9,2.925570e+01,-87.4491,7.67715
176032,38.3,-39,60.9,16,40.5,49,35.7,39.4,1,28.8561,69.5032,9,2.604337e+01,-84.9334,7.67716
219927,38.3,-40,61.9,17,40.5,48,38.7,39.4,1,33.1246,73.1298,13,3.525086e+01,-84.7112,7.67823
252892,38.3,-37,59.9,16,43.5,48,35.7,40.4,1,31.6738,73.9891,11,3.000663e+01,-84.6752,7.67857
365432,38.3,-39,61.9,16,43.5,49,37.7,41.4,1,30.9113,70.832,14,3.582236e+01,-85.4427,7.67886
148856,37.3,-39,63.9,13,42.5,50,38.7,38.4,1,27.4361,56.8595,9,2.736243e+01,-86.1665,7.67902
250359,40.3,-39,63.9,15,39.5,48,35.7,40.4,1,27.4261,66.5662,11,2.555601e+01,-87.5854,7.6803
387439,40.3,-38,61.9,17,43.5,51,38.7,41.4,1,32.7433,78.7978,10,2.619835e+01,-86.3821,7.68049
243001,37.3,-40,59.9,17,42.5,50,34.7,40.4,1,29.948,71.3294,8,2.622637e+01,-83.3493,7.68078
234302,38.3,-40,61.9,17,43.5,52,38.7,39.4,1,32.966,73.1886,15,3.823983e+01,-84.783,7.68114
380743,39.3,-37,63.9,13,43.5,49,38.7,41.4,1,26.6955,61.7048,10,2.982485e+01,-87.9958,7.68145
365244,40.3,-37,63.9,14,43.5,49,37.7,41.4,1,27.6841,66.8325,9,3.198174e+01,-88.2631,7.68163
119902,38.3,-40,60.9,17,40.5,51,36.7,38.4,1,30.24,72.099,8,2.674064e+01,-84.2954,7.68314
293689,40.3,-38,61.9,17,43.5,51,37.7,40.4,1,32.9262,78.5478,11,3.106514e+01,-86.0551,7.68355
148836,37.3,-38,62.9,13,42.5,50,38.7,38.4,1,27.5881,58.2504,8,2.624988e+01,-86.13,7.68434
220112,38.3,-38,63.9,13,41.5,48,38.7,39.4,1,27.1211,59.0943,9,2.837629e+01,-87.0489,7.68462
290532,38.3,-39,60.9,17,43.5,50,37.7,40.4,1,32.7894,75.0381,12,3.248224e+01,-84.5599,7.68486
47293,39.3,-37,60.9,16,39.5,48,37.7,37.4,1,32.4894,74.3527,11,2.702477e+01,-85.5439,7.6854
145186,37.3,-38,61.9,14,41.5,49,38.7,38.4,1,28.9468,62.61,8,2.545078e+01,-85.607,7.68577
230438,39.3,-38,61.9,16,42.5,51,38.7,39.4,1,31.4652,73.0279,9,2.523229e+01,-86.1328,7.68656
245870,41.3,-37,63.9,14,42.5,51,34.7,40.4,1,26.891,65.9635,10,2.579888e+01,-88.8254,7.68781
298343,39.3,-37,62.9,14,41.5,48,38.7,40.4,1,28.2359,65.9866,7,2.646978e+01,-87.4177,7.68851
152301,37.3,-40,61.9,16,42.5,51,38.7,38.4,1,31.7159,68.0084,13,3.471794e+01,-84.5502,7.68859
118317,38.3,-37,61.9,14,43.5,50,36.7,38.4,1,29.0576,64.5455,10,3.023163e+01,-86.1527,7.68948
76083,39.3,-39,62.9,16,40.5,52,38.7,37.4,1,33.5116,70.5121,10,2.559493e+01,-86.2186,7.69068
229859,40.3,-39,63.9,16,41.5,51,38.7,39.4,1,30.5055,71.8433,10,2.922644e+01,-87.1613,7.69108
219114,40.3,-38,63.9,15,39.5,48,38.7,39.4,1,28.7088,69.0746,9,2.850228e+01,-87.7201,7.69126
151808,39.3,-39,61.9,17,41.5,51,38.7,38.4,1,34.3024,75.5573,11,3.037640e+01,-85.3896,7.69166
376235,41.3,-39,63.9,17,40.5,48,38.7,41.4,1,32.007,77.5714,11,3.429433e+01,-87.348,7.69257
312439,40.3,-38,61.9,17,43.5,52,38.7,40.4,1,33.1318,78.6267,9,2.647363e+01,-86.2837,7.69332
40046,37.3,-36,60.9,13,43.5,50,36.7,37.4,1,28.222,60.7666,8,2.576242e+01,-85.7332,7.69481
58337,38.3,-38,62.9,14,42.5,51,37.7,37.4,1,28.6989,62.9123,10,2.955277e+01,-86.3309,7.69501
66456,37.3,-39,62.9,14,40.5,49,38.7,37.4,1,28.8352,60.8723,10,2.806489e+01,-85.6276,7.69535
3917,38.3,-37,60.9,14,40.5,49,34.7,37.4,1,26.9261,63.6242,11,2.557326e+01,-85.8116,7.69601
261090,41.3,-38,62.9,16,41.5,51,35.7,40.4,1,28.6659,73.6883,10,2.796999e+01,-87.4766,7.69608
57838,39.3,-38,62.9,15,41.5,51,37.7,37.4,1,29.6424,67.8459,10,2.892828e+01,-86.5527,7.69613
271682,38.3,-39,61.9,16,43.5,49,36.7,40.4,1,31.3924,70.4376,13,3.656193e+01,-85.1518,7.69627
220186,37.3,-38,61.9,14,41.5,48,38.7,39.4,1,28.9742,62.8051,8,2.519220e+01,-85.6511,7.69779
298363,39.3,-38,63.9,14,41.5,48,38.7,40.4,1,27.9504,64.4044,9,3.080072e+01,-87.4924,7.69801
126143,39.3,-37,59.9,17,40.5,48,37.7,38.4,1,34.4098,79.3028,11,2.777861e+01,-84.6974,7.69843
62181,37.3,-39,61.9,15,43.5,52,37.7,37.4,1,30.5816,65.0273,12,3.265417e+01,-84.8938,7.69906
305244,40.3,-37,63.9,14,42.5,50,38.7,40.4,1,27.6543,66.6909,7,2.687759e+01,-88.3279,7.6993
233489,40.3,-38,63.9,15,42.5,52,38.7,39.4,1,28.68,69.1589,9,2.820680e+01,-87.7644,7.69962
368609,40.3,-39,63.9,16,43.5,50,37.7,41.4,1,30.4297,72.2825,14,3.783798e+01,-87.1239,7.69991
126456,37.3,-39,62.9,14,41.5,48,37.7,38.4,1,29.0533,60.9603,10,3.018349e+01,-85.5452,7.70055
226993,39.3,-37,63.9,13,42.5,50,38.7,39.4,1,26.846,61.2463,8,2.760335e+01,-87.914,7.7012
204887,38.3,-38,59.9,17,41.5,48,37.7,39.4,1,33.5637,76.7326,11,3.024006e+01,-84.2116,7.70127
276110,41.3,-39,63.9,16,40.5,51,36.7,40.4,1,28.3499,71.8715,11,2.684674e+01,-87.8831,7.70243
297485,41.3,-39,63.9,17,39.5,48,38.7,40.4,1,32.6564,77.3348,11,3.117146e+01,-87.2505,7.70267
361993,39.3,-37,63.9,13,43.5,48,37.7,41.4,1,26.9365,61.5468,9,2.640778e+01,-87.8954,7.7035
298836,37.3,-38,62.9,13,42.5,48,38.7,40.4,1,27.6343,58.5929,9,2.738598e+01,-86.2002,7.70402
361802,38.3,-40,61.9,17,42.5,48,37.7,41.4,1,32.3702,73.3179,16,3.624195e+01,-84.8053,7.7045
290452,38.3,-40,62.9,16,43.5,50,37.7,40.4,1,31.0987,68.9933,15,3.556166e+01,-85.4379,7.70466
286993,39.3,-37,63.9,13,43.5,49,37.7,40.4,1,27.0472,61.3449,8,2.565398e+01,-87.8435,7.7059
137181,37.3,-39,61.9,15,43.5,51,37.7,38.4,1,30.3978,65.2515,12,3.203315e+01,-84.9739,7.70592
298477,38.3,-40,63.9,15,41.5,48,38.7,40.4,1,29.5,64.9416,12,3.281502e+01,-86.1755,7.70601
126342,38.3,-37,62.9,13,41.5,48,37.7,38.4,1,27.615,60.2073,8,2.786937e+01,-86.8516,7.70626
383495,41.3,-37,63.9,15,42.5,50,38.7,41.4,1,28.7497,72.143,7,2.505169e+01,-88.6345,7.70813
133517,38.3,-37,59.9,16,42.5,50,37.7,38.4,1,32.2198,73.9043,10,2.577694e+01,-84.8069,7.70829
136688,39.3,-38,61.9,16,42.5,51,37.7,38.4,1,31.9316,72.7815,11,2.997285e+01,-85.832,7.70877
234202,38.3,-40,62.9,16,43.5,52,38.7,39.4,1,31.2487,68.9535,14,3.573826e+01,-85.5153,7.70891
155737,38.3,-38,63.9,13,43.5,52,38.7,38.4,1,27.1747,58.9018,8,2.666902e+01,-87.0321,7.71046
66756,37.3,-39,59.9,17,40.5,49,38.7,37.4,1,34.8038,73.8588,12,2.946349e+01,-83.4963,7.71094
133551,37.3,-40,61.9,16,42.5,50,37.7,38.4,1,31.9882,67.811,14,3.555971e+01,-84.3574,7.71104
211075,41.3,-36,61.9,16,41.5,50,37.7,39.4,1,31.3395,78.2377,10,2.775240e+01,-87.335,7.71145
223836,37.3,-38,62.9,13,42.5,49,38.7,39.4,1,27.725,58.4167,9,2.775318e+01,-86.1566,7.71301
70106,37.3,-39,63.9,13,41.5,50,38.7,37.4,1,27.5834,56.6177,9,2.793019e+01,-86.1214,7.71409
376614,40.3,-38,63.9,15,41.5,48,38.7,41.4,1,28.9948,69.7299,9,3.067310e+01,-87.8371,7.71504
317220,41.3,-37,62.9,15,41.5,49,34.7,41.4,1,27.7171,70.8288,11,2.710259e+01,-88.1029,7.71622
273053,39.3,-40,61.9,17,40.5,50,36.7,40.4,1,30.0052,72.9863,10,2.643004e+01,-85.4342,7.71662
309202,38.3,-40,62.9,16,43.5,51,38.7,40.4,1,31.0121,69.1697,14,3.469032e+01,-85.5904,7.71723
37901,37.3,-40,60.9,16,39.5,50,36.7,37.4,1,29.1253,66.9882,9,2.533855e+01,-84.1326,7.71742
47806,37.3,-39,61.9,15,40.5,48,37.7,37.4,1,30.7973,64.9323,12,3.043321e+01,-84.8339,7.71746
122360,41.3,-39,63.9,16,39.5,52,36.7,38.4,1,27.7199,71.5808,8,2.785518e+01,-87.6484,7.71749
253006,37.3,-39,59.9,17,43.5,48,35.7,40.4,1,33.1806,73.9672,13,3.318799e+01,-83.3047,7.71756
208631,37.3,-39,59.9,17,42.5,49,37.7,39.4,1,33.5058,74.0721,11,2.881748e+01,-83.56,7.71774
260990,41.3,-38,63.9,15,41.5,51,35.7,40.4,1,27.5544,69.0111,10,2.636639e+01,-88.3586,7.71774
223457,38.3,-39,62.9,15,41.5,49,38.7,39.4,1,29.902,66.2658,11,3.196556e+01,-86.0394,7.7188
144727,38.3,-40,63.9,15,40.5,49,38.7,38.4,1,29.8909,64.4721,11,3.192023e+01,-86.0494,7.71906
346756,37.3,-39,59.9,17,43.5,48,36.7,41.4,1,33.1142,74.2306,13,2.831847e+01,-83.6842,7.71921
249708,39.3,-39,62.9,15,43.5,52,34.7,40.4,1,27.6975,65.8711,11,2.526606e+01,-86.5854,7.72033
219827,38.3,-40,62.9,16,40.5,48,38.7,39.4,1,31.4911,68.8428,13,3.536827e+01,-85.4476,7.72062
223856,37.3,-39,63.9,13,42.5,49,38.7,39.4,1,27.6146,57.0069,10,2.798335e+01,-86.1864,7.7209
321158,39.3,-39,60.9,17,42.5,50,34.7,41.4,1,30.1502,74.7534,8,2.775407e+01,-84.9578,7.72096
377201,37.3,-40,62.9,15,42.5,48,38.7,41.4,1,29.741,64.4502,12,3.126259e+01,-85.3822,7.7217
289745,41.3,-37,63.9,15,42.5,50,37.7,40.4,1,29.0869,71.7205,8,2.938357e+01,-88.399,7.72338
349819,40.3,-37,61.9,16,43.5,49,36.7,41.4,1,31.2909,75.8583,10,3.031493e+01,-86.6659,7.72408
211494,40.3,-37,63.9,14,42.5,50,37.7,39.4,1,28.0306,66.2911,8,3.060023e+01,-88.1291,7.72451
141362,38.3,-38,63.9,13,40.5,48,38.7,38.4,1,27.3147,58.8325,8,2.695967e+01,-86.9979,7.72465
176132,38.3,-39,59.9,17,40.5,49,35.7,39.4,1,30.4602,73.8249,8,2.746773e+01,-83.9821,7.7255
133223,39.3,-36,62.9,13,42.5,50,37.7,38.4,1,27.3612,62.3978,7,2.615830e+01,-87.6899,7.7267
390610,41.3,-39,63.9,17,43.5,52,38.7,41.4,1,32.0629,77.6196,11,3.384864e+01,-87.4042,7.72687
227107,38.3,-39,63.9,14,42.5,50,38.7,39.4,1,28.4217,62.0071,10,3.108192e+01,-86.6215,7.72725
302281,37.3,-39,60.9,16,42.5,49,38.7,40.4,1,31.968,69.9954,10,2.693403e+01,-84.5663,7.72753
271548,39.3,-36,60.9,15,43.5,49,36.7,40.4,1,30.3271,72.0394,8,2.530929e+01,-86.365,7.72785
204593,39.3,-37,62.9,14,41.5,48,37.7,39.4,1,28.5981,65.5946,7,2.704312e+01,-87.2276,7.72877
152401,37.3,-40,60.9,17,42.5,51,38.7,38.4,1,33.8141,72.2598,13,3.458298e+01,-83.7872,7.72889
327865,41.3,-38,63.9,15,43.5,52,34.7,41.4,1,27.8424,69.0841,10,2.650144e+01,-88.2822,7.72893
286688,39.3,-38,61.9,16,42.5,49,37.7,40.4,1,31.4307,73.1079,10,2.905429e+01,-86.0308,7.72935
298856,37.3,-39,63.9,13,42.5,48,38.7,40.4,1,27.5857,57.1641,10,2.754213e+01,-86.2216,7.72955
155851,37.3,-40,63.9,14,43.5,52,38.7,38.4,1,28.8099,59.726,10,2.995599e+01,-85.7508,7.72972
282864,40.3,-38,63.9,15,41.5,48,37.7,40.4,1,29.4415,69.3228,9,3.155785e+01,-87.6035,7.73068
58517,38.3,-37,59.9,16,42.5,51,37.7,37.4,1,32.7555,73.7136,10,2.614183e+01,-84.6954,7.73222
362061,37.3,-38,61.9,14,43.5,48,37.7,41.4,1,29.034,63.0682,10,2.932060e+01,-85.6941,7.7346
