score,ok,streak,height,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
40.92452408404741,True,24.542688681620355,16.381835402427058,14.64150963729082,51.099889207228365,43.182083799588845,57.29127083564928,41.04334908507472,37.549125144057726,60.45232994314084,35.529366819884984,38.70019813770422,49.648907198857394,65.80190860560015,-38.74498960504873,-9.107270304570688
40.71654591034369,True,16.458581729947774,24.257964180395916,15.351695587907242,49.40252336445596,42.3430158379752,56.33108252370855,38.763926470761035,37.856939863707105,60.726478624747095,35.527770883007065,37.63743133455736,48.40326191581132,64.82434007516079,-37.84492581580945,-8.505385536581272
40.4961512714207,True,12.750884606542172,27.745266664878528,16.252739135259205,50.68046559997889,42.815835891577855,56.755098688517926,40.841657761110305,39.40557335893669,62.48409928293395,36.393625465288416,38.847312385387134,48.450390675928176,64.42105169150739,-39.1432293551644,-6.009326929862612
40.1652265371753,True,3.908751378702334,36.256475158472966,15.295536799226891,51.286741606129134,41.07999475288768,53.917929172001166,40.832851667006736,37.99122884732316,60.758864423880105,35.44860445484465,38.51941821712289,50.5336951955745,63.83859777492603,-37.523293804616415,-8.816860883019018
39.64955464346896,True,7.094060405531096,32.555494237937864,14.388815061233796,49.71351205293898,40.98228350487223,55.82384315870831,39.464924699445135,40.69830250799831,63.18932367236023,35.122155482576,41.243150268858315,49.542340424405786,67.01482924400983,-37.170765425175695,-8.058051419969292
39.51749966700884,True,8.98710216174026,30.53039750526858,15.229147032797092,48.536371004236315,40.47143406435834,54.61334693224021,40.68682340619178,40.98890441804489,63.28853354367845,35.069855986107456,40.298338849228806,47.76192647372295,64.77384635141993,-37.305312317461684,-7.388311820043697
38.76807870279593,True,7.124514442062775,31.643564260733157,13.206479539165493,51.96145931755761,42.73558311871827,56.29726802192026,39.247262617491494,37.630040667260324,61.922384437229105,38.10578102421054,38.51139518773707,47.53015505122536,64.82388772592596,-36.5685664636804,-9.743187959747637
38.615684354305785,True,10.024107245034532,28.591577109271256,15.348833552720984,49.819992594640084,42.181039465962286,56.295241576666655,39.16029755894346,41.16687850708102,63.385379272997554,35.44876693520154,38.14034956330718,49.98811727709133,66.11621149359101,-36.51353682060812,-9.37467736501101
38.59598579496728,True,13.171115732530595,25.424870062436682,16.044773124859997,48.67442302633163,42.55793494458303,55.75830836252006,41.154276668422,37.652165375036176,62.35791895490024,37.23395016281038,39.0135739215918,50.86131136052013,65.23326568021385,-39.84909872610025,-9.002342995087531
38.471137956337444,True,23.918033314351486,14.553104641985954,13.706429106638451,49.9983913044474,43.48224708119841,57.19755966158664,40.168027899682,40.18224131809852,63.04133174677551,35.900136728613795,39.64855380828684,49.271338076821245,65.29360760745331,-37.23782729615742,-9.559854489103934
